id,parent_id,order,unit_type,source_local_ids,source_path,line_start,line_end,source_sha256,translation_state,rights_component_ids
d8f095f4-b65e-533d-ae7e-f9eeeeb3835a,9ffbb29e-06de-5487-9e89-c5638618252f,1,solution,"[""% 7"",""eoce_sol_1_7""]",extraTeX/eoceSolutions/eoceSolutions.tex,43,46,84a758ba4fc8a23a40f9fa6b8f92966b7ef90b6779578337edc20bdebc545487,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d928dbf2-fc69-531e-8b15-3bc89d446671,4ea6818e-d117-54fc-82d2-a1c20a3530fe,1,solution,"[""R011-B014""]",extraTeX/eoceSolutions/eoceSolutions.tex,668,671,1ba1914e0ab71d354eac3edcff24b2d27b234a3643bf9fdd572da53e5ba828f6,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
dafcfd7a-1717-518c-82c1-58934e4d2c61,bac586bc-5065-5e98-a3ae-8376ff0851ac,2010,guided_exercise,"[""R011-B015""]",ch_distributions/TeX/ch_distributions.tex,1166,1174,b0bf340a5c587a94c916946ec35d0f97bd3e212cb4f0694f3eebe8432c056652,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
db989fe3-bfe4-5edd-b70a-3b3531baf3de,73520ca6-33b3-53b3-9713-2ad77ac46942,1,companion_gap,"[""O001"",""eoce_2_6"",""R011-B005""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
dbda91d1-7c2a-59ea-8049-c1847a4c4218,aa6de920-293e-53d9-bae5-bdb90e35f8f4,2,subsection,"[""dotPlot"",""R011-B005""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,167,435,027559f49d878b69bc6df998ba3157a29ab1c16fd8075a810b5ef89a8bb98460,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
dc0dda1c-ca8e-5b10-b5b0-076069954a69,06b28e64-c231-50b0-b1f6-648ba4ba5102,2120,guided_exercise,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,663,669,79fee0b5f5437e59274c65e857074f77b4db74947711c4a7099e7016a66a3976,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
dc37ddab-3474-5bc3-93ae-09eb173ec6f6,697eee11-37f2-5f2e-8492-16a070ccd069,17,guided_exercise,"[""R011-B009"",""ch03-sec3.1-17""]",ch_probability/TeX/ch_probability.tex,608,619,432104baa141b31b6924c9483d2b82ddd95bfb22401609c5f2d62e26827d0b18,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
dc9cb209-acef-58d0-93ae-2148de066e54,697eee11-37f2-5f2e-8492-16a070ccd069,2,guided_exercise,"[""R011-B009"",""ch03-sec3.1-02""]",ch_probability/TeX/ch_probability.tex,184,188,6022733a3c648ccc0745469d36352d933eee1f703162cab8ea4e7e4895e04fc2,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
dcd87770-5428-5ca2-8375-09e2744b09a7,cda64c06-7961-5028-afbc-01956ce7d61c,23,exercise,"[""dream_act_mosaic"",""eoce_2_23"",""R011-B006""]",ch_summarizing_data/TeX/considering_categorical_data.tex,61,72,cc64d113af0958104d809be4a980058817ec962a8f10f5c35162752d87713163,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
dd289e93-9169-54e4-8f43-9e34a22da880,06b28e64-c231-50b0-b1f6-648ba4ba5102,3003,exercise,"[""R011-B014""]",ch_distributions/TeX/normal_distribution.tex,33,56,a225b3e5c5737a3e0b991d6b7de29629c46f3816419f82bf9b6aa1f77288e982,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
dd2c0635-0fd8-5cec-b7cb-9aefab4c0c43,697eee11-37f2-5f2e-8492-16a070ccd069,16,guided_exercise,"[""R011-B009"",""ch03-sec3.1-16""]",ch_probability/TeX/ch_probability.tex,599,603,430cf7bc4a7ab64997fbc500008b6adf9caeb343c8f23f59e130be3421381eef,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
dd2e967a-369f-50ed-845a-6c3c019eda1d,98298447-2c5d-5aa9-9e52-552c61c4e232,1,solution,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,529,533,ea3af1d5e7b7af581e0ff23097a651d89c3aed1631dccf0c5970ebd8814b080e,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
dd8d8e77-b7eb-5286-bf06-75098ab768d6,44b85273-e757-59b5-85c9-11547f246ae1,1,solution,"[""R011-B010"",""3.19""]",extraTeX/eoceSolutions/eoceSolutions.tex,511,516,98314b4af1a499c508ac21f3a5e918afbe9a98bf74ee858c2ba8e00eb9f2a9e4,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ddef022a-a3f0-5688-8a76-0b52859c00ba,697eee11-37f2-5f2e-8492-16a070ccd069,1,exercise,"[""R011-B009"",""tf_prob_definitions""]",ch_probability/TeX/defining_probability.tex,3,15,750b07eba103971068841389388643dc917fa1476ab47a60afb09f23190ccec3,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ddf6486c-36cf-5b4d-8978-667c8e4f60da,a485ca16-e7af-5fc9-a661-2481b3a87b29,2090,guided_exercise,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,2171,2175,42d3da74ff0eb4c6557922428afacfd9185511a3d18851e18f579e100d472e2b,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
ddfd1d81-38a6-54bf-ab8f-7441fd3ecdc2,32f6a4ad-4722-58e6-aee3-141ffb9feefd,1,companion_gap,"[""R011-B014""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
de412d8d-c743-5910-aec4-762aaa8f1a89,06b28e64-c231-50b0-b1f6-648ba4ba5102,3005,exercise,"[""R011-B014""]",ch_distributions/TeX/normal_distribution.tex,93,107,dc5d754776683667f82d61cca60c6d42134f09f22f0f27f1d337a16c4082b6b6,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
de51ce11-a679-5af1-bc9f-40f2b6673cf0,12e0f174-2d4f-5b85-8270-8cf241d02f42,1,solution,"[""% 35"",""eoce_sol_1_35"",""R011-B004R""]",extraTeX/eoceSolutions/eoceSolutions.tex,178,184,17ecb8b63c1efd8b7f8ff35dc91dbd28d7f11e5832d503b722fe4bf1789cb573,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""bad63bfb-9cf6-5f60-bbe6-9e93ae431ce0"",""67382a1e-7768-5d98-9912-2c3a848ce7a1""]"
df0e47a5-e5a2-5a42-a83d-a8c0d10528d2,e3d94fe5-3bce-5303-8104-8066f5d82f11,1,solution,"[""R011-B009"",""3.9""]",extraTeX/eoceSolutions/eoceSolutions.tex,459,468,2292c98251ab0dca53007e745dd665bdfb3b7ead098f21149986c0da6c77130e,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
df2cb1a0-6948-5a10-9ac8-5ca2b34de74b,bac586bc-5065-5e98-a3ae-8376ff0851ac,3011,exercise,"[""R011-B015"",""4.11"",""is_it_bernouilli""]",ch_distributions/TeX/geometric_distribution.tex,3,11,3e1976514e8cbc1dbb990e8f5f600beedb6615155315fdf76199cc1a1373df8c,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
df8c32ef-fdf2-53a0-82d9-6ff7b9bfbb39,cda64c06-7961-5028-afbc-01956ce7d61c,24,exercise,"[""raise_taxes_mosaic"",""eoce_2_24"",""R011-B006""]",ch_summarizing_data/TeX/considering_categorical_data.tex,74,84,5b6e5311d35d7288188e0b7b09f7d9993eef3379fddf2dc90f64fb1caa63ec4a,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e2b24411-28f5-5067-bc3d-383eda5fecf5,b44842e4-51b4-52b7-8653-480ff0007c50,3,exercise,"[""reproducing_bacteria"",""eoce_2_3"",""R011-B005""]",ch_summarizing_data/TeX/examining_numerical_data.tex,40,48,45b1f14e5927736b54314b25af49630fa2ba4a0e88013df643b046c571ce115e,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e3317173-2b2f-5983-a8d4-d251370857eb,38d29400-2764-5109-a7fd-d245c7e52b17,17,exercise,"[""relax_after_work_definitions"",""eoce_1_17"",""R011-B003""]",ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,80,98,dcfb4f1a0ac3d0c554797109fdec514eb42d0020a12b43074e56ada78a476668,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e399d3b0-84b2-5859-93ff-fdafd4738bd8,38d29400-2764-5109-a7fd-d245c7e52b17,26,exercise,"[""family_size"",""eoce_1_26"",""R011-B003""]",ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,248,256,ac2f672ea74035473047f3cabbe0f458eaab9e265948d0385c9418db63179eaf,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e3d94fe5-3bce-5303-8104-8066f5d82f11,697eee11-37f2-5f2e-8492-16a070ccd069,9,exercise,"[""R011-B009"",""disjoint_indep""]",ch_probability/TeX/defining_probability.tex,145,156,fe9dc33db91941bfd6f13ccfb5713b99cb30a4eae28ebd991791f74d8e051d76,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e3e37560-cc04-5880-9a05-06af8a1a18f0,cb0a3987-5b1c-53b1-b5d0-ed9e956d1253,1,solution,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,716,719,cf0cfad801e0436216533ec3bb71be0a147dfd6aef3e802c141fc500dd06c73f,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
e3e697f7-00e7-5cce-8e2b-cee5b240a1a4,697eee11-37f2-5f2e-8492-16a070ccd069,5,guided_exercise,"[""R011-B009"",""ch03-sec3.1-05""]",ch_probability/TeX/ch_probability.tex,255,259,599a82c57526bc5ab071c324999e9731741acbf4069d9be9d35c5f6bd57687f9,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e4ec9d68-2046-5d31-a3f4-779873497a5e,470c3927-0fbc-5034-9d45-fbf0ba065727,1,companion_gap,"[""R011-B010"",""3.22""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
e55434e8-058a-5e60-919a-a1335c091256,70513049-5725-57fb-a5c9-ffede960b3bf,1,solution,"[""R011-B015"",""4.13""]",extraTeX/eoceSolutions/eoceSolutions.tex,696,699,2a5e914d4dcff7196e5c977e8271e21c0ebddbaa703263d3fbf86783eb552c84,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
e55b8aa8-632e-54f9-a1ea-667b2cafe96c,ddef022a-a3f0-5688-8a76-0b52859c00ba,1,solution,"[""R011-B009"",""3.1""]",extraTeX/eoceSolutions/eoceSolutions.tex,419,423,3100042341ee5310b369db161ccbcb4658fee1524cf255ca9d28a366450cd79e,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e5b443a8-bb27-5980-8512-cc432aaaf1b5,8b9932bf-3164-5e36-a64a-304ae1894c90,1,companion_gap,"[""O001"",""R011-B007-O001-0001"",""eoce_2_26"",""R011-B007""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
e63fd8cb-be7f-5a22-bb5e-a2dbb024e1f5,a485ca16-e7af-5fc9-a661-2481b3a87b29,2080,guided_exercise,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,2164,2168,bf3e56ac5caa0fa08c8b0899c1b9ad5463d23a60fcd6844ababdb2cebb0ccc65,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
e6ac9457-94fd-5c0e-9e5d-64019cffef9a,4a0f5bef-95db-5c6c-ae94-097778cff15d,3,subsection,"[""bar_plots_subsection"",""sec2.2-subsection-3"",""R011-B006""]",ch_summarizing_data/TeX/ch_summarizing_data.tex,1701,1871,1382ab290f1f48d3d1cdff00c810574b01fbfa5b54768bf80c42335cbda9e47f,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e6eef250-171b-5467-b369-df0a8ef36623,38d29400-2764-5109-a7fd-d245c7e52b17,25,exercise,"[""scope_haters"",""eoce_1_25"",""R011-B003""]",ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,214,246,6226ed09394a1bd314dd1a62ef26ee89aa85da826084c33a6d5fc755ed7d90c6,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""4e874c2a-7b14-5cbf-9d15-2a5a1a44dec9""]"
ea924b71-03f1-5fa6-9066-1d0a27bb3180,8c1f82f6-34a3-53be-9da6-0fa74df91111,1,companion_gap,"[""O001"",""eoce_2_20"",""R011-B005""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
ea975387-3208-52a7-bab8-012230362971,73da116e-6d01-56d0-b143-2ec2806b49a2,1,solution,"[""% 17"",""eoce_sol_2_17"",""R011-B005""]",extraTeX/eoceSolutions/eoceSolutions.tex,302,310,4fa1027109440ccf0b13022151050ddfb18cf07920777d28fa3401f0588502bc,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
eb7f6e94-501d-595e-8eaa-4e48c95d5afd,60a2cb71-2aa1-5917-9379-f7f55474c01a,41,exercise,"[""eat_better_feel_better"",""eoce_1_41"",""R011-B004R""]",ch_intro_to_data/TeX/review_exercises.tex,160,198,9c1321e1e2bc89c42935904899f3763d6f81fd3d14fd22960f074615e26ff18f,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
eb907e1e-ab6f-5965-913c-4a23f79501a1,108fb25f-124d-5207-ad62-c21b11efb8fb,1,companion_gap,"[""R011-B009"",""3.2""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
ec3b569a-6059-551c-9ddb-937edfb55960,60a2cb71-2aa1-5917-9379-f7f55474c01a,40,exercise,"[""income_education_county"",""eoce_1_40"",""R011-B004R""]",ch_intro_to_data/TeX/review_exercises.tex,138,158,304a7ce816b26ff231ccfe4fe78399c91db0f8cfecc13923636ed77c548a6ec7,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""965b18a2-8bea-5a5c-9012-129137cfb727"",""358ce2a1-ab16-5858-8236-9d6bc6abe31a""]"
ec4ca565-6880-57e5-8922-469f1bacd6a2,1663206a-64a7-5af8-91b9-185c65783ff1,1,solution,"[""% 9"",""eoce_sol_1_9""]",extraTeX/eoceSolutions/eoceSolutions.tex,48,52,e2c907d4902b0290947d66058c2157c6b6b6b3c42c59b586bc131d316d5cb496,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ed214947-7dfd-5083-add7-9d812dbb45af,a485ca16-e7af-5fc9-a661-2481b3a87b29,2070,guided_exercise,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,2038,2045,8a340d19e16c8b200674c847f4f1036330cb1f586fe490f7cd7bb8ff6b2bb30b,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
ed948d53-4bf3-5f61-98cd-e46e8ec0d66c,06b28e64-c231-50b0-b1f6-648ba4ba5102,2050,guided_exercise,"[""R011-B014""]",ch_distributions/TeX/ch_distributions.tex,300,305,dd1ef316099d25e8400a91307ee1f673b09a276655c301536442c7d7142d7b4f,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
ef25e2c4-b83a-58be-bfaa-8fe6b5fa5d63,64168f66-cd8a-5a1b-a859-284c1a945475,1,solution,"[""R011-B010"",""3.17""]",extraTeX/eoceSolutions/eoceSolutions.tex,501,509,b8fdeb285e3c743472b87a4659c73c01cdce086ac9236f18b7dc449e6b0e8ec4,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ef2d5185-ba89-549f-9136-03689ee56d5b,a485ca16-e7af-5fc9-a661-2481b3a87b29,100,subsection,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,1771,1842,c366039cceedc5dcff63b37278f0b073e8a47165941e97748b6b7a4692fc9eb0,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
ef3f389e-1bb3-51c4-a677-2e408c047cbd,bac586bc-5065-5e98-a3ae-8376ff0851ac,4000,data_appendix_entry,"[""R011-B015"",""geomDist""]",extraTeX/data/data.tex,272,276,5c6a4e42e4ba380d3b121a52d8298ebf550b0e2d0ae977389f0f98edbe2a0716,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
ef7f55d2-6426-5c6b-a525-29e747da8d0b,7c6f18a3-f953-577e-a859-eda10519975c,5,section,"[""experimentsSection"",""experimentalDesignPrinciples"",""biasInHumanExperiments"",""R011-B004""]",ch_intro_to_data/TeX/ch_intro_to_data.tex,1251,1408,ceade6b7e625b0db093e9f5cd33669b8ae1b389dd2529b23f6e3088270c46c35,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""41e46d05-03d3-56bd-9f01-2e691bfe3e60""]"
f00bbe93-1f3b-5e46-8489-fc1cbaa15332,bac586bc-5065-5e98-a3ae-8376ff0851ac,100,subsection,"[""R011-B015""]",ch_distributions/TeX/ch_distributions.tex,976,1071,d5e644a87eb99ac9605874777a77f632dd0a6d7145ca07adaed49d46ac2bc4de,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
f03bc0fc-6c96-5db2-8d50-46b2ac141f2b,193a93a2-5f42-56b5-a579-7a4c8b028e6d,7,subsection,"[""R011-B010"",""tree-diagrams""]",ch_probability/TeX/ch_probability.tex,1317,1401,4d2c7f61b68998df8aa828582accf7151651e8d3b4ebbb9bedc4ece8408ef774,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
f08664a6-4f0f-5605-8552-c11ddaf76f5c,a1826e03-0981-5650-8830-88dc2ad8b719,8,guided_exercise,"[""R011-B010"",""ch03-sec3.2-08""]",ch_probability/TeX/ch_probability.tex,1248,1253,8dd32cb7d94e09d024c39b4f1b73a80459cb2a0c13a8c744751efbc7551cef6e,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
f0c1f9cb-527a-5167-a12e-3d5e0447d863,b96cf383-2b68-558c-85e4-82c8b25f30de,1,companion_gap,"[""O001"",""eoce_1_18"",""R011-B003""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
f0e7ea2d-2d5b-588f-9c7b-68b29f472d20,0fa1975d-b6d4-524e-b068-1cdf25486aac,1,companion_gap,"[""R011-B011"",""3.24""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
f1251dae-8a9f-5689-af39-6a16e66f6a72,a766f9cd-f941-5953-b2d9-9d5f0b9a8764,25,exercise,"[""R011-B011"",""3.25"",""chips_in_bag""]",ch_probability/TeX/sampling_from_a_small_population.tex,34,47,2d283b36f03105b4da6ba34d9644906bbb42cfd2fb082f505d71b71db09fc76a,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b8ee2bc6-8b07-51f4-8124-2fd462cd606b""]"
f1ae8a68-e6a0-5f5b-8620-ce8249bea3d8,662ada1b-d83f-5db6-bffc-6ef98ab85458,1,companion_gap,"[""O001"",""eoce_1_22"",""R011-B003""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
f2061e42-468f-5214-9156-882597a64221,fed108b4-46d7-5413-91db-2b18f47fbb01,1,solution,"[""R011-B012""]",extraTeX/eoceSolutions/eoceSolutions.tex,561,563,fbd4606e0302031be5089faf57979905595e712f75ed34f0ba85c8c70520c6e8,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
f24fe97d-8e9f-509e-a048-8078ebdc0475,d54ef572-eed1-5a73-be6c-e070a4d06c9a,1,solution,"[""R011-B015""]",ch_distributions/TeX/ch_distributions.tex,1247,1249,37153b13291748064f84f6529eaf8a76f949815ae0ae04a2d621b1309b974e82,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
f26ddf64-d10a-54fb-9f16-b7b79e2c9a2e,4c8457ff-0769-59f0-9a0d-040a50fb107c,200,subsection,"[""R011-B013""]",ch_probability/TeX/ch_probability.tex,2275,2329,f157aad283303721b22d9b0a30f795fc3498d07ca16f6859c1a81ff6dc56f5a1,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b410ecf6-7942-5337-9e18-e09c9e84783d""]"
f2d394a2-2958-5de5-9cd6-2a4cd0a365d7,b44842e4-51b4-52b7-8653-480ff0007c50,15,exercise,"[""dist_shape_pets_dist_height"",""eoce_2_15"",""R011-B005""]",ch_summarizing_data/TeX/examining_numerical_data.tex,213,228,6d5226de6fb3b18d0eb20d3fa71b1fb3b98cfa3b960b3f3da038de1dfe4cb334,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
f37d178c-b60a-52c7-b3a1-5689a49e4a32,4c8457ff-0769-59f0-9a0d-040a50fb107c,3037,exercise,"[""R011-B013""]",ch_probability/TeX/continuous_distributions.tex,3,22,7771ff452a6504073819d8d0743bd8ce09d79f58678874f0abaafa150a7b01e3,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b410ecf6-7942-5337-9e18-e09c9e84783d""]"
f420613b-16ba-5da1-a8a8-6e5b2cf9ccb9,91fc3301-cb1f-55c9-be90-4bcb58dca050,1,solution,"[""% 1"",""eoce_sol_2_1"",""R011-B005""]",extraTeX/eoceSolutions/eoceSolutions.tex,241,246,975461e0dd623247e267d5801f1c7441395bad8a014f616583288347aa323c0d,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
f476eaff-0729-5ce0-9e73-4cf11501b67e,60a2cb71-2aa1-5917-9379-f7f55474c01a,37,exercise,"[""chia_weight_lostt"",""eoce_1_37"",""R011-B004R""]",ch_intro_to_data/TeX/review_exercises.tex,58,78,de52ca0eb6bd0bc453a24d9307716d0a6f17ff18fac7e77f19fa613d627a52c7,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
f4e2f13b-d59e-5d4e-a7be-690e28ef9f2b,b51285a0-3bfa-55b0-ba7d-2acaf50d4339,1,solution,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,1737,1737,3c70d6225376093ba693f59906fc07232fca333582b9444a8740474dbe390690,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
f737466c-6fe9-55d9-b2b4-09ec9a1f5afe,4e433fc3-72d5-5511-b8fa-f671182f898f,1,solution,"[""R011-B012""]",ch_probability/TeX/ch_probability.tex,1963,1963,eb1d4220aaccb269df96b3ff9bcad73b3fe15744134eaa066ef9aaa44d2624bc,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
f7d2045e-5e64-539c-9a77-881a363a8baf,b44842e4-51b4-52b7-8653-480ff0007c50,14,exercise,"[""dist_shape_fb_friends"",""eoce_2_14"",""R011-B005""]",ch_summarizing_data/TeX/examining_numerical_data.tex,205,211,e749d45619f62cd4d7ed3a885dfd148e87092f44336b58f685d003549e8f3785,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
f903f31b-64f3-5a74-912c-84de9404e8e6,c4fe4817-381d-5a07-a3c3-8280a906eed9,1,solution,"[""R011-B014""]",extraTeX/eoceSolutions/eoceSolutions.tex,631,640,8408c62242b6c2bc0496a087275423aae3442e9d0291ac295ac67462925ff8e2,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
fa155c02-1ddf-50ea-8bc1-a7219f555b32,e399d3b0-84b2-5859-93ff-fdafd4738bd8,1,companion_gap,"[""O001"",""eoce_1_26"",""R011-B003""]",,,,,queued,"[""032d41d3-7787-53af-b311-8f14e5631f44""]"
fa211d70-60ff-56ba-aee4-b00a48d83ddf,4aca5d0c-6529-52ee-9f7d-e794fe6d7613,1,solution,"[""R011-B011"",""guided-inline-answer-4""]",ch_probability/TeX/ch_probability.tex,1701,1701,87b33d5c4e1969d6a44fc34a25cb905cafbe600fe6e7a70abe53f96c726529ca,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b8ee2bc6-8b07-51f4-8124-2fd462cd606b""]"
fada9a56-d535-54db-807e-a978737acccb,697eee11-37f2-5f2e-8492-16a070ccd069,1,guided_exercise,"[""R011-B009"",""ch03-sec3.1-01""]",ch_probability/TeX/ch_probability.tex,128,132,2d48ad7df655f7fec82233cae1589d960ca697bcd896df439120639c15a119fd,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
fbe8307c-8576-5fc9-9d86-4ffff1359550,b44842e4-51b4-52b7-8653-480ff0007c50,8,exercise,"[""medians_iqrs"",""eoce_2_8"",""R011-B005""]",ch_summarizing_data/TeX/examining_numerical_data.tex,97,112,fbf9e613542dc95b0777ffa7ca2818da69c0a5874800ddc7d21f72cf0faa79d4,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
fc0c0c57-060f-5b6e-a442-f74566a01ce8,a766f9cd-f941-5953-b2d9-9d5f0b9a8764,26,exercise,"[""R011-B011"",""3.26"",""books_on_shelf""]",ch_probability/TeX/sampling_from_a_small_population.tex,49,78,7f2ec37e92bcd9c9ddcd4c81057d3c1e3da901b87b4246f591d7ba772bfafd06,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b8ee2bc6-8b07-51f4-8124-2fd462cd606b""]"
fc0caa09-fb91-51a2-9411-8f34e4651d62,697eee11-37f2-5f2e-8492-16a070ccd069,4,subsection,"[""R011-B009"",""probabilities-when-events-are-not-disjoint""]",ch_probability/TeX/ch_probability.tex,276,395,fbb646c246086d7f1b0b68148ea131051b982487c854cf3a0ecee9ed9b0ba76c,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
