exercise_id,source_local_ids,answer_availability,answer_id,o001_gap_id,source_path,translation_state,rights_component_ids
d573685a-3c6f-54e0-bba9-f79f93fabd80,"[""R011-B020"",""5.13"",""website_registration_design_prop""]",upstream_public_answer,838597ac-4896-5995-b29e-ac7fa2cb23e7,,ch_foundations_for_inf/TeX/confidence_intervals.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""0af7d341-14fc-5fd0-a88a-6d753a22639e""]"
d5ccbc65-a486-5965-899f-691d7287b2b3,"[""R011-B016"",""guided-exercise-03""]",inline_public,1a632010-0fdb-5011-938e-4bf7023aac50,,ch_distributions/TeX/ch_distributions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
d7152df1-4a80-5da4-a8ca-ed4e11e85af0,[],public_inline,,,ch_intro_to_data/TeX/ch_intro_to_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d79811d2-246c-52cc-8ca4-361c37772b63,"[""screen_time_well_being"",""eoce_1_42"",""R011-B004R""]",none_public_upstream,,0bf0e1db-b742-5f4e-8320-04e356ad9122,ch_intro_to_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
d7f4afde-ff64-568a-84d9-f69ba1a0453c,"[""R011-B016"",""guided-exercise-08""]",inline_public,dac6fdff-4280-52c2-aea6-9e5216510e11,,ch_distributions/TeX/ch_distributions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
d8040b85-cd7c-57ac-bbd6-968a98ce606c,"[""R011-B014""]",none_public_upstream,,c5bccaa5-bbad-5cc7-aeeb-45cfe2fdd6b7,ch_distributions/TeX/normal_distribution.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
dafcfd7a-1717-518c-82c1-58934e4d2c61,"[""R011-B015""]",inline_public_feedback,acd31088-8346-57e3-a6dc-562675641aa4,,ch_distributions/TeX/ch_distributions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
dc0dda1c-ca8e-5b10-b5b0-076069954a69,"[""R011-B014""]",inline_public_feedback,06d0028a-6f3f-5cb3-a105-930947432f02,,ch_distributions/TeX/ch_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
dc37ddab-3474-5bc3-93ae-09eb173ec6f6,"[""R011-B009"",""ch03-sec3.1-17""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
dc9cb209-acef-58d0-93ae-2148de066e54,"[""R011-B009"",""ch03-sec3.1-02""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
dcd87770-5428-5ca2-8375-09e2744b09a7,"[""dream_act_mosaic"",""eoce_2_23"",""R011-B006""]",public_appendix,4ad79ac2-b6ea-5eb3-86f4-298962d0bb50,,ch_summarizing_data/TeX/considering_categorical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
dd289e93-9169-54e4-8f43-9e34a22da880,"[""R011-B014""]",public_appendix,5151b558-df07-5de2-a9fd-f0f6772a1a86,,ch_distributions/TeX/normal_distribution.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
dd2c0635-0fd8-5cec-b7cb-9aefab4c0c43,"[""R011-B009"",""ch03-sec3.1-16""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ddef022a-a3f0-5688-8a76-0b52859c00ba,"[""R011-B009"",""tf_prob_definitions""]",public_appendix,e55b8aa8-632e-54f9-a1ea-667b2cafe96c,,ch_probability/TeX/defining_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ddf6486c-36cf-5b4d-8978-667c8e4f60da,"[""R011-B012""]",inline_public_feedback,3c13e4ec-802d-5481-9f06-1accf29c1e35,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
de412d8d-c743-5910-aec4-762aaa8f1a89,"[""R011-B014""]",public_appendix,65dd86ad-b36e-5085-8f75-63758b49bab9,,ch_distributions/TeX/normal_distribution.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
df2cb1a0-6948-5a10-9ac8-5ca2b34de74b,"[""R011-B015"",""4.11"",""is_it_bernouilli""]",public_appendix,0cd262c5-1000-5fbf-91c2-29deaf32230a,,ch_distributions/TeX/geometric_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""586d1610-5f32-5232-ba50-6e2a04daf45a""]"
df8c32ef-fdf2-53a0-82d9-6ff7b9bfbb39,"[""raise_taxes_mosaic"",""eoce_2_24"",""R011-B006""]",none_public_upstream,,a85116d3-aa90-5866-a80f-22f5b408397e,ch_summarizing_data/TeX/considering_categorical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e2b24411-28f5-5067-bc3d-383eda5fecf5,"[""reproducing_bacteria"",""eoce_2_3"",""R011-B005""]",public_appendix,9723bec2-d07b-5e14-996f-2416bcef0f22,,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e3317173-2b2f-5983-a8d4-d251370857eb,"[""relax_after_work_definitions"",""eoce_1_17"",""R011-B003""]",public_appendix,42d71cb2-708a-5c1c-bdc6-5d86d05d2841,,ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e3501344-04cb-51aa-b41f-8cfcaba20b5e,"[""R011-B017"",""guided-exercise-04""]",inline_public,16cb0b43-b43a-5f35-b86f-14f31c798e70,,ch_distributions/TeX/ch_distributions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""69574f5b-e113-5529-9d72-6ebfd1501a86""]"
e399d3b0-84b2-5859-93ff-fdafd4738bd8,"[""family_size"",""eoce_1_26"",""R011-B003""]",none_public_upstream,,fa155c02-1ddf-50ea-8bc1-a7219f555b32,ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e3bdaa51-3fd5-5e59-b2f2-3dcc23e80767,"[""R011-B016"",""guided-exercise-02""]",inline_public,54f461ab-1109-51a3-b3d9-5d99c441e221,,ch_distributions/TeX/ch_distributions.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
e3d94fe5-3bce-5303-8104-8066f5d82f11,"[""R011-B009"",""disjoint_indep""]",public_appendix,df0e47a5-e5a2-5a42-a83d-a8c0d10528d2,,ch_probability/TeX/defining_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e3e697f7-00e7-5cce-8e2b-cee5b240a1a4,"[""R011-B009"",""ch03-sec3.1-05""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
e63fd8cb-be7f-5a22-bb5e-a2dbb024e1f5,"[""R011-B012""]",inline_public_feedback,6b8ea891-98b7-5c7a-bb1d-20ae11681a38,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
e6eef250-171b-5467-b369-df0a8ef36623,"[""scope_haters"",""eoce_1_25"",""R011-B003""]",public_appendix,aa0c130d-cb84-5a06-b650-6dc25cefd73c,,ch_intro_to_data/TeX/sampling_principles_and_strategies.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""4e874c2a-7b14-5cbf-9d15-2a5a1a44dec9""]"
e94a22b0-7c49-5b2c-8c15-d393ad006e75,"[""R011-B022"",""6.5"",""gender_equality""]",upstream_public_answer,5094a5b0-f706-546b-b80a-ba3ed3a39973,,ch_inference_for_props/TeX/inference_for_a_single_proportion.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""42e21f32-ce64-55c7-b9f8-04eaad367833""]"
eb7f6e94-501d-595e-8eaa-4e48c95d5afd,"[""eat_better_feel_better"",""eoce_1_41"",""R011-B004R""]",public_appendix,645a441c-5609-5ae7-9a39-ce2aa74eb3b2,,ch_intro_to_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
ec3b569a-6059-551c-9ddb-937edfb55960,"[""income_education_county"",""eoce_1_40"",""R011-B004R""]",none_public_upstream,,2187f81d-e800-543b-af70-139c9763fd9c,ch_intro_to_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""965b18a2-8bea-5a5c-9012-129137cfb727"",""358ce2a1-ab16-5858-8236-9d6bc6abe31a""]"
ed1e0ba8-1150-5aa3-a59b-c9cd6566c3d2,"[""R011-B020"",""5.10"",""twitter_users_tf""]",no_public_answer_o001_gap,,cca9414b-c5f3-57ca-bd48-e3ee3ba69790,ch_foundations_for_inf/TeX/confidence_intervals.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""0af7d341-14fc-5fd0-a88a-6d753a22639e""]"
ed214947-7dfd-5083-add7-9d812dbb45af,"[""R011-B012""]",inline_public_feedback,20dba04a-3ff6-52ab-8bac-f6a3d84f677e,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
ed948d53-4bf3-5f61-98cd-e46e8ec0d66c,"[""R011-B014""]",inline_public_feedback,3b7fdf55-1e4b-513f-a512-186722424360,,ch_distributions/TeX/ch_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
f08664a6-4f0f-5605-8552-c11ddaf76f5c,"[""R011-B010"",""ch03-sec3.2-08""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
f1251dae-8a9f-5689-af39-6a16e66f6a72,"[""R011-B011"",""3.25"",""chips_in_bag""]",public_appendix,5a337c31-cd63-530d-9f43-917e5cc22e7a,,ch_probability/TeX/sampling_from_a_small_population.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b8ee2bc6-8b07-51f4-8124-2fd462cd606b""]"
f2d394a2-2958-5de5-9cd6-2a4cd0a365d7,"[""dist_shape_pets_dist_height"",""eoce_2_15"",""R011-B005""]",public_appendix,a27e1433-9658-5f30-a1b5-b8b28da30519,,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
f37229dc-90a4-57fa-a532-fddea89f7d3d,"[""R011-B022"",""6.1"",""veg_coll_students_CLT""]",upstream_public_answer,ee26bb6f-8b05-57d2-b3bd-77bac4c7c2f0,,ch_inference_for_props/TeX/inference_for_a_single_proportion.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""42e21f32-ce64-55c7-b9f8-04eaad367833""]"
f37d178c-b60a-52c7-b3a1-5689a49e4a32,"[""R011-B013""]",public_appendix,cf00ae23-f06e-5c82-8ebe-638b9820c621,,ch_probability/TeX/continuous_distributions.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b410ecf6-7942-5337-9e18-e09c9e84783d""]"
f3bb0172-218a-570b-b4f9-5dfc60b508f2,"[""R011-B016"",""4.22"",""arachnophobia""]",restricted_not_accessed,,209999c3-feca-5159-9279-bf0cf6bbfd4f,ch_distributions/TeX/binomial_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""d79c0e4f-9e37-5e77-9080-34fed0852af2""]"
f476eaff-0729-5ce0-9e73-4cf11501b67e,"[""chia_weight_lostt"",""eoce_1_37"",""R011-B004R""]",public_appendix,b953cdfb-cb9f-5695-927d-813e52effca0,,ch_intro_to_data/TeX/review_exercises.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
f63a5733-7af8-5520-9491-3c28a2062189,"[""R011-B021"",""5.24"",""backwards_prop_2""]",no_public_answer_o001_gap,,ef0bb811-a340-5070-a832-2fd5e1b0023b,ch_foundations_for_inf/TeX/hypothesis_testing.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""8205e88d-07dd-57ab-ae9a-c7e5f3bbf027""]"
f6517737-0d6c-516a-a7c4-f95bb4519927,"[""R011-B021"",""5.26"",""prop_which_higher_found_inf""]",no_public_answer_o001_gap,,ec30321a-65b5-52a9-8871-13847e41ddfb,ch_foundations_for_inf/TeX/hypothesis_testing.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""8205e88d-07dd-57ab-ae9a-c7e5f3bbf027""]"
f78d44f0-46e5-57af-b89f-2f73edb490a9,"[""R011-B021"",""5.17"",""online_communication_prop_ht_errors""]",upstream_public_answer,c5369d0e-456f-5c4a-804b-84f5abf1747c,,ch_foundations_for_inf/TeX/hypothesis_testing.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""8205e88d-07dd-57ab-ae9a-c7e5f3bbf027""]"
f7d2045e-5e64-539c-9a77-881a363a8baf,"[""dist_shape_fb_friends"",""eoce_2_14"",""R011-B005""]",none_public_upstream,,182f6700-e0da-5bf6-bbf5-310ba0df1d35,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
f9809f25-1c8d-52f8-8334-a9d15b7b97ab,"[""R011-B022"",""6.9"",""study_abroad_CI_decision""]",upstream_public_answer,e3591b8b-0482-5e1f-a1ea-4490167e9442,,ch_inference_for_props/TeX/inference_for_a_single_proportion.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""42e21f32-ce64-55c7-b9f8-04eaad367833""]"
fada9a56-d535-54db-807e-a978737acccb,"[""R011-B009"",""ch03-sec3.1-01""]",,,,ch_probability/TeX/ch_probability.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
fbe8307c-8576-5fc9-9d86-4ffff1359550,"[""medians_iqrs"",""eoce_2_8"",""R011-B005""]",none_public_upstream,,6f102af0-0e7f-5a14-9f29-8abb91c6cd56,ch_summarizing_data/TeX/examining_numerical_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
fc0c0c57-060f-5b6e-a442-f74566a01ce8,"[""R011-B011"",""3.26"",""books_on_shelf""]",none_public_upstream,,b32b728a-df0c-5bc6-b9fb-bf13fcaa79c9,ch_probability/TeX/sampling_from_a_small_population.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""b8ee2bc6-8b07-51f4-8124-2fd462cd606b""]"
fc3d849c-7c46-5c07-8ca2-c458b8032805,"[""nexercise-2.1-11"",""R011-B005""]",public_inline,,,ch_summarizing_data/TeX/ch_summarizing_data.tex,source_frozen,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f""]"
fcafe26d-8205-5874-a682-7273120b5c64,"[""R011-B014""]",none_public_upstream,,5654e4bb-6db2-5bfd-9ee8-5df5f4ced0cc,ch_distributions/TeX/normal_distribution.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""5013dc5b-3a29-5516-9948-98c064aa43e8""]"
fe0a4860-01ea-5953-bf55-03d8bc856c99,"[""R011-B017"",""4.27"",""roll_die""]",public_appendix,146072d1-594b-50f7-a8b6-60b6fe65fa75,,ch_distributions/TeX/negative_binomial_distribution.tex,visually_checked,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""69574f5b-e113-5529-9d72-6ebfd1501a86""]"
fec2b6d6-1e71-5b55-a3b1-b5f3d643f53f,"[""R011-B012""]",public_appendix,265b4bc6-ed59-56e2-81bb-20efe8616c93,,ch_probability/TeX/random_variables.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
fed108b4-46d7-5413-91db-2b18f47fbb01,"[""R011-B012""]",public_appendix,f2061e42-468f-5214-9156-882597a64221,,ch_probability/TeX/random_variables.tex,language_reviewed,"[""18223f28-a74d-5f9f-a586-6c3ab2bbef1f"",""f5cfd01e-9712-58ec-ac48-481f923814c1""]"
